
Number of dataset(s): 1

Number of LHS samplings: 500

Sampling Number: 0 of 500
/home/popp/nas/Python/Venvs/trepr/lib/python3.6/site-packages/scipy/stats/_binned_statistic.py:607: FutureWarning: Using a non-tuple sequence for multidimensional indexing is deprecated; use `arr[tuple(seq)]` instead of `arr[seq]`. In the future this will be interpreted as an array index, `arr[np.array(seq)]`, which will result either in an error or a different result.
  result = result[core]
Total least-squares: 9.137903049003799e-05
Total least-squares: 9.3872097121608e-05
Total least-squares: 9.138800634541277e-05
Total least-squares: 9.097797879306124e-05
Total least-squares: 9.350903081236479e-05
Total least-squares: 9.120027608196514e-05
Total least-squares: 9.292265834668156e-05
Total least-squares: 9.155374873357759e-05
Total least-squares: 9.1756759846803e-05
Total least-squares: 9.02819466633123e-05
Total least-squares: 9.330374861609553e-05
Total least-squares: 9.077362500073374e-05
Total least-squares: 9.229715137025681e-05
Total least-squares: 9.102069557041136e-05
Total least-squares: 9.161782740688221e-05
Total least-squares: 9.083632153751964e-05
Total least-squares: 9.128263728326493e-05
Total least-squares: 8.96881785281816e-05
Total least-squares: 8.935671385532304e-05
Total least-squares: 9.130227147082806e-05
Total least-squares: 9.067180735955502e-05
Total least-squares: 8.999138525818988e-05
Total least-squares: 9.120076282443561e-05
Total least-squares: 9.049844043182503e-05
Total least-squares: 9.00108217976074e-05
Total least-squares: 8.899674703491463e-05
Total least-squares: 8.885027009079781e-05
Total least-squares: 8.875064673038743e-05
Total least-squares: 8.861634888750329e-05
Total least-squares: 9.013849110480291e-05
Total least-squares: 8.904357761071515e-05
Total least-squares: 8.876702465677312e-05
Total least-squares: 8.774757548073803e-05
Total least-squares: 8.77867445010187e-05
Total least-squares: 8.82992701992519e-05
Total least-squares: 8.913556304859384e-05
Total least-squares: 8.783488787042513e-05
Total least-squares: 8.723856577868885e-05
Total least-squares: 8.75941126196688e-05
Total least-squares: 8.882829069752909e-05
Total least-squares: 8.769175386178669e-05
Total least-squares: 8.707654668203175e-05
Total least-squares: 8.60846348452386e-05
Total least-squares: 8.741914256488901e-05
Total least-squares: 8.821601981453478e-05
Total least-squares: 8.696244685598326e-05
Total least-squares: 8.643791903705212e-05
Total least-squares: 8.636713208081209e-05
Total least-squares: 8.69587197583227e-05
Total least-squares: 8.723355883395666e-05
Total least-squares: 8.635260105013756e-05
Total least-squares: 8.596898463258384e-05
Total least-squares: 8.71567070427605e-05
Total least-squares: 8.698737428731807e-05
Total least-squares: 8.577552213986982e-05
Total least-squares: 8.606788736821217e-05
Total least-squares: 8.646634648149289e-05
Total least-squares: 8.649533498625428e-05
Total least-squares: 8.61916447875332e-05
Total least-squares: 8.528931704757407e-05
Total least-squares: 8.63128197999916e-05
Total least-squares: 8.607775076363095e-05
Total least-squares: 8.644955732864669e-05
Total least-squares: 8.613534892717413e-05
Total least-squares: 8.701157939633164e-05
Total least-squares: 8.59580312063681e-05
Total least-squares: 8.636523680284215e-05
Total least-squares: 8.625008693733435e-05
Total least-squares: 8.527813720461683e-05
Total least-squares: 8.624492044430381e-05
Total least-squares: 8.591485362829537e-05
Total least-squares: 8.662927382348824e-05
Total least-squares: 8.561948143411957e-05
Total least-squares: 8.571661180804364e-05
Total least-squares: 8.535291184307222e-05
Total least-squares: 8.685230299982043e-05
Total least-squares: 8.527426800073402e-05
Total least-squares: 8.583056089792089e-05
Total least-squares: 8.593204791474017e-05
Total least-squares: 8.552419869547616e-05
Total least-squares: 8.55605319065172e-05
Total least-squares: 8.619064487030002e-05
Total least-squares: 8.501449267521095e-05
Total least-squares: 8.547819225814023e-05
Total least-squares: 8.595306929791763e-05
Total least-squares: 8.563115406709083e-05
Total least-squares: 8.5601098894865e-05
Total least-squares: 8.621714905630418e-05
Total least-squares: 8.545764512542889e-05
Total least-squares: 8.538223800868339e-05
Total least-squares: 8.526372028621597e-05
Total least-squares: 8.543490626731837e-05
Total least-squares: 8.499970785886408e-05
Total least-squares: 8.637370288817017e-05
Total least-squares: 8.524760717669428e-05
Total least-squares: 8.483271292318483e-05
Total least-squares: 8.531626001854623e-05
Total least-squares: 8.52595833979117e-05
Total least-squares: 8.607243609540297e-05
Total least-squares: 8.558897291088244e-05
Total least-squares: 8.484672883934613e-05
Total least-squares: 8.565652337115849e-05
Total least-squares: 8.55457102246076e-05
Total least-squares: 8.555635366064625e-05
Total least-squares: 8.548570703708005e-05
Total least-squares: 8.530458130703527e-05
Total least-squares: 8.553911640360774e-05
Total least-squares: 8.493553432499258e-05
Total least-squares: 8.537364680239967e-05
Total least-squares: 8.602727646877295e-05
Total least-squares: 8.536764148597276e-05
Total least-squares: 8.532457156004589e-05
Total least-squares: 8.570268639937905e-05
Total least-squares: 8.543306701004654e-05
Total least-squares: 8.540585107167464e-05
Total least-squares: 8.56922392064363e-05
Total least-squares: 8.547178072071782e-05
Total least-squares: 8.551051732775184e-05
Total least-squares: 8.537904247937512e-05
Total least-squares: 8.544539778268352e-05
Total least-squares: 8.522923249153285e-05
Total least-squares: 8.543051205818927e-05
Total least-squares: 8.539046393210753e-05
Total least-squares: 8.51886110595512e-05
Total least-squares: 8.532563076755981e-05
Total least-squares: 8.552426066331765e-05
Total least-squares: 8.538740636409752e-05
Total least-squares: 8.483566109577433e-05
Total least-squares: 8.497727737098546e-05
Total least-squares: 8.516160266412046e-05
Total least-squares: 8.510231540057251e-05
Total least-squares: 8.541108679176803e-05
Total least-squares: 8.507451052090744e-05
Total least-squares: 8.552369793125012e-05
Total least-squares: 8.518483726285544e-05
Total least-squares: 8.554625269037788e-05
Total least-squares: 8.518199072421393e-05
Total least-squares: 8.553899651784427e-05
Total least-squares: 8.517966761246808e-05
Total least-squares: 8.592960594523017e-05
Total least-squares: 8.53370344881513e-05
Total least-squares: 8.587697140030734e-05
Total least-squares: 8.525262083115642e-05
Total least-squares: 8.506474958813433e-05
Total least-squares: 8.504136049516797e-05
Total least-squares: 8.567384982813311e-05
Total least-squares: 8.504044088790375e-05
Total least-squares: 8.50555522395001e-05
Total least-squares: 8.498593335072997e-05
Total least-squares: 8.498813874066298e-05
Total least-squares: 8.532488038803426e-05
Total least-squares: 8.525033291635484e-05
Total least-squares: 8.483082614209515e-05
Total least-squares: 8.485110584365583e-05
Total least-squares: 8.485750037119324e-05
Total least-squares: 8.486873075959197e-05
Total least-squares: 8.50088538815587e-05
Total least-squares: 8.49438078407501e-05
Total least-squares: 8.498888892521379e-05
Total least-squares: 8.498388989927917e-05
Total least-squares: 8.52577346531854e-05
Total least-squares: 8.484995706296812e-05
Total least-squares: 8.463445622196142e-05
Total least-squares: 8.483803639601476e-05
Total least-squares: 8.465581560118499e-05
Total least-squares: 8.471000206398334e-05
Total least-squares: 8.476542763472927e-05
Total least-squares: 8.479075522568996e-05
Total least-squares: 8.483641010777429e-05
Total least-squares: 8.490679923395871e-05
Total least-squares: 8.492702211569229e-05
Total least-squares: 8.465077299651074e-05
Total least-squares: 8.465940317717446e-05
Total least-squares: 8.46933212135497e-05
Total least-squares: 8.4690706359312e-05
Total least-squares: 8.483973761309286e-05
Total least-squares: 8.48668718849536e-05
Total least-squares: 8.478171649075513e-05
Total least-squares: 8.477624833667299e-05
Total least-squares: 8.491680082853093e-05
Total least-squares: 8.48157437122493e-05
Total least-squares: 8.479891680931177e-05
Total least-squares: 8.480185828712426e-05
Total least-squares: 8.466192791544981e-05
Total least-squares: 8.491431511162773e-05
Total least-squares: 8.483447917131239e-05
Total least-squares: 8.46462907790678e-05
Total least-squares: 8.464166573300567e-05
Total least-squares: 8.462060188315551e-05
Total least-squares: 8.469701080580163e-05
Total least-squares: 8.471989903734091e-05
Total least-squares: 8.470020387659089e-05
Total least-squares: 8.47045893325718e-05
Total least-squares: 8.475872478398122e-05
Total least-squares: 8.474657612776615e-05
Total least-squares: 8.465550308006183e-05
Total least-squares: 8.485669092986824e-05
Total least-squares: 8.471290674561763e-05
Total least-squares: 8.467513433085797e-05
Total least-squares: 8.470197282372002e-05
Total least-squares: 8.471879111338732e-05
Total least-squares: 8.468846346407185e-05
Total least-squares: 8.469091944826937e-05
Total least-squares: 8.465708608997541e-05
Total least-squares: 8.465608036839186e-05
Total least-squares: 8.480261212492107e-05
Total least-squares: 8.470571392827298e-05
Total least-squares: 8.466731741779481e-05
Total least-squares: 8.46507043284671e-05
Total least-squares: 8.466132008690005e-05
Total least-squares: 8.464927307092866e-05
Total least-squares: 8.464863753897988e-05
Total least-squares: 8.46489438328483e-05
Total least-squares: 8.463946193986117e-05
Total least-squares: 8.46722571851961e-05
Total least-squares: 8.468534165828419e-05
Total least-squares: 8.466599930367357e-05
Total least-squares: 8.46696360565953e-05
Total least-squares: 8.464941892450734e-05
Total least-squares: 8.464845901835487e-05
Total least-squares: 8.4689001615843e-05
Total least-squares: 8.465331006475479e-05
Total least-squares: 8.465141238913818e-05
Total least-squares: 8.466022148331576e-05
Total least-squares: 8.464837393881776e-05
Total least-squares: 8.462737682792702e-05
Total least-squares: 8.464794533620144e-05
Total least-squares: 8.465492319145298e-05
Total least-squares: 8.465239688856357e-05
Total least-squares: 8.465447917727378e-05
Total least-squares: 8.465998614775645e-05
Total least-squares: 8.466239215861915e-05
Total least-squares: 8.46600510707565e-05
Total least-squares: 8.466290779628871e-05
Total least-squares: 8.465674008735189e-05
Total least-squares: 8.466635986708041e-05
Total least-squares: 8.466332055052078e-05
Total least-squares: 8.463910902429195e-05
Total least-squares: 8.468484883660992e-05
Total least-squares: 8.465577411202156e-05
Total least-squares: 8.463001794475604e-05
Total least-squares: 8.463347148050918e-05
Total least-squares: 8.462894642542012e-05
Total least-squares: 8.462909177714252e-05
Warning: Maximum number of iterations has been exceeded.
Total least-squares: 8.462060188315551e-05
Current least-squares: 8.462060188315551e-05

Sampling Number: 75 of 500
Total least-squares: 0.007616618596841464
Total least-squares: 0.007614576489517137
Total least-squares: 0.007884785065351117
Total least-squares: 0.008273381953295113
Total least-squares: 0.00876872128231085
Total least-squares: 0.006242875731240739
Total least-squares: 0.0076157170877766975
Total least-squares: 0.007561768452047823
Total least-squares: 0.007608721668030083
Total least-squares: 0.007660480931230432
Total least-squares: 0.006455099946621955
Total least-squares: 0.006787484440002071
Total least-squares: 0.006214450799971471
Total least-squares: 0.005287056245933421
Total least-squares: 0.00632321990485181
Total least-squares: 0.006139265059116268
Total least-squares: 0.005895000924897116
Total least-squares: 0.005375433612473977
Total least-squares: 0.005244693710697272
Total least-squares: 0.004560788132726847
Total least-squares: 0.004797455119652914
Total least-squares: 0.004618507325463767
Total least-squares: 0.004608372352748523
Total least-squares: 0.004409351386412606
Total least-squares: 0.003764249576253839
Total least-squares: 0.0039643776645793775
Total least-squares: 0.00369636950492063
Total least-squares: 0.0029469872758864147
Total least-squares: 0.0032581539209796447
Total least-squares: 0.003260614428850941
Total least-squares: 0.0032042128507642955
Total least-squares: 0.002864576697637799
Total least-squares: 0.0021666608588526383
Total least-squares: 0.002719548004159968
Total least-squares: 0.0025096909161917962
Total least-squares: 0.0020055372256108438
Total least-squares: 0.0014394207171820371
Total least-squares: 0.001967256544963927
Total least-squares: 0.0018967641965888426
Total least-squares: 0.0016500067713641012
Total least-squares: 0.0018045016386210257
Total least-squares: 0.0012535115166552508
Total least-squares: 0.0011141152978494018
Total least-squares: 0.0013884149457822526
Total least-squares: 0.001311478014987018
Total least-squares: 0.0011315913739954127
Total least-squares: 0.001406036207597053
Total least-squares: 0.0014343825013436234
Total least-squares: 0.0014255649588046477
Total least-squares: 0.0014684456779671946
Total least-squares: 0.0018696837443657563
Total least-squares: 0.001227316781886865
Total least-squares: 0.0017173616216243372
Total least-squares: 0.0012703401187288735
Total least-squares: 0.0017287356992927091
Total least-squares: 0.0012197903349771833
Total least-squares: 0.0011355040152388391
Total least-squares: 0.0015139242479890866
Total least-squares: 0.001248303008266093
Total least-squares: 0.001047158766635132
Total least-squares: 0.0010613067768560007
Total least-squares: 0.0009990542882349302
Total least-squares: 0.0009715697118921272
Total least-squares: 0.0008936747035268237
Total least-squares: 0.0007702146649642868
Total least-squares: 0.0009847968745794313
Total least-squares: 0.0009057134338036833
Total least-squares: 0.0008737953552953718
Total least-squares: 0.0007313466575934049
Total least-squares: 0.0006637172316404225
Total least-squares: 0.0007943781552747973
Total least-squares: 0.0004999963421536948
Total least-squares: 0.0002669094248403317
Total least-squares: 0.0003727777427052925
Total least-squares: 0.0006199192267939026
Total least-squares: 0.0007956904339426511
Total least-squares: 0.0003848389000041422
Total least-squares: 0.0009438517779532891
Total least-squares: 0.0006099633430935054
Total least-squares: 0.00033761604182617946
Total least-squares: 0.000622795683306884
Total least-squares: 0.000260844966708078
Total least-squares: 0.0007277312020487791
Total least-squares: 0.00015416842728247537
Total least-squares: 0.0003282227692531939
Total least-squares: 0.0002600880830337194
Total least-squares: 0.0004066650221383013
Total least-squares: 0.0004062272155684483
Total least-squares: 0.00021064474144575628
Total least-squares: 0.0005989863387630902
Total least-squares: 0.00024241869817795517
Total least-squares: 0.0004921006431025223
Total least-squares: 0.00019378508660214866
Total least-squares: 0.00041633209180721016
Total least-squares: 0.00026394829350415687
Total least-squares: 0.00014624965216915783
Total least-squares: 0.00029694899320180216
Total least-squares: 0.00027965361086333045
Total least-squares: 0.0001503356511884408
Total least-squares: 0.00022722175855104495
Total least-squares: 0.0004939089648714216
Total least-squares: 0.00017791566434579274
Total least-squares: 0.0001310588226668964
Total least-squares: 0.00044665418039394126
Total least-squares: 0.00029989577207275106
Total least-squares: 0.00015228735383714868
Total least-squares: 0.00042734407220743065
Total least-squares: 0.00016219532160994713
Total least-squares: 0.00018091827603169188
Total least-squares: 0.000260295325057707
Total least-squares: 0.00013826057909153825
Total least-squares: 0.00021262732071610115
Total least-squares: 0.00014048352579769776
Total least-squares: 0.00020160244322711354
Total least-squares: 0.00014199837193363697
Total least-squares: 0.00012656996049305278
Total least-squares: 0.00022088194715783816
Total least-squares: 0.0001143190129873856
Total least-squares: 0.00023002888542075138
Total least-squares: 9.24359998517528e-05
Total least-squares: 0.00010460382367393891
Total least-squares: 0.00015888453105990344
Total least-squares: 0.00011773801519798263
Total least-squares: 0.00017918384760476241
Total least-squares: 0.0001145224835103085
Total least-squares: 0.00013051134389725915
Total least-squares: 0.0002294566543159269
Total least-squares: 0.00011219944255711815
Total least-squares: 0.00012182599777969806
Total least-squares: 9.350166359552487e-05
Total least-squares: 0.00018626929061843153
Total least-squares: 9.938099475127029e-05
Total least-squares: 0.00012707681877879046
Total least-squares: 0.00010374415068533732
Total least-squares: 9.29011607422912e-05
Total least-squares: 0.00013678512766397878
Total least-squares: 9.909267925483388e-05
Total least-squares: 8.941286956063574e-05
Total least-squares: 0.00011658938688877973
Total least-squares: 9.59512391787028e-05
Total least-squares: 0.00010455133612605624
Total least-squares: 0.00010403660447542098
Total least-squares: 0.0001268256590313259
Total least-squares: 9.085631638026106e-05
Total least-squares: 0.00011196596783584919
Total least-squares: 9.135738965438298e-05
Total least-squares: 7.955634781021774e-05
Total least-squares: 8.470550979087287e-05
Total least-squares: 8.547989697291258e-05
Total least-squares: 7.870139374166067e-05
Total least-squares: 8.77932593490869e-05
Total least-squares: 9.536029397312333e-05
Total least-squares: 8.477284430631087e-05
Total least-squares: 9.043854227395629e-05
Total least-squares: 0.00010495819394899093
Total least-squares: 8.236669329371759e-05
Total least-squares: 7.994359401701948e-05
Total least-squares: 8.144163563318702e-05
Total least-squares: 8.861986263994659e-05
Total least-squares: 9.951935679502535e-05
Total least-squares: 8.108650088847705e-05
Total least-squares: 9.566201811100829e-05
Total least-squares: 8.082145436044082e-05
Total least-squares: 8.604337641499621e-05
Total least-squares: 8.020114813380745e-05
Total least-squares: 8.264603548903045e-05
Total least-squares: 8.645868026173142e-05
Total least-squares: 8.024303961471506e-05
Total least-squares: 8.360439411393873e-05
Total least-squares: 7.996657747703757e-05
Total least-squares: 8.18305175134405e-05
Total least-squares: 7.866319579606749e-05
Total least-squares: 8.475380696119655e-05
Total least-squares: 7.847287300894369e-05
Total least-squares: 7.903350877789523e-05
Total least-squares: 8.097621114532898e-05
Total least-squares: 7.90279304740735e-05
Total least-squares: 8.089016401738732e-05
Total least-squares: 7.880105749561285e-05
Total least-squares: 7.969696067652072e-05
Total least-squares: 8.008953826343899e-05
Total least-squares: 7.89960394033827e-05
Total least-squares: 8.078222116040585e-05
Total least-squares: 7.902900519953307e-05
Total least-squares: 8.02594343416683e-05
Total least-squares: 7.839452750678682e-05
Total least-squares: 7.997239769208238e-05
Total least-squares: 7.834757641996848e-05
Total least-squares: 7.899421809053699e-05
Total least-squares: 7.893510695007228e-05
Total least-squares: 7.899598209135671e-05
Total least-squares: 7.844229831951043e-05
Total least-squares: 7.891844683050324e-05
Total least-squares: 7.962824141753878e-05
Total least-squares: 7.8405154892657e-05
Total least-squares: 7.821170241959197e-05
Total least-squares: 7.935417165959305e-05
Total least-squares: 7.895139583928108e-05
Total least-squares: 7.782309861451582e-05
Total least-squares: 7.884338972320667e-05
Total least-squares: 7.845739795749726e-05
Total least-squares: 7.879019193039647e-05
Total least-squares: 7.838452102466394e-05
Total least-squares: 7.973636765822062e-05
Total least-squares: 7.881346811009275e-05
Total least-squares: 7.798076254942163e-05
Total least-squares: 7.878603031682494e-05
Total least-squares: 7.858518332301856e-05
Total least-squares: 7.800857930106215e-05
Total least-squares: 7.817477571893759e-05
Total least-squares: 7.811362118300742e-05
Total least-squares: 7.83198192198013e-05
Total least-squares: 7.87535446218667e-05
Total least-squares: 7.905500403384583e-05
Total least-squares: 7.907353123669402e-05
Total least-squares: 7.777091963343393e-05
Total least-squares: 7.846268148585593e-05
Total least-squares: 7.794130125388942e-05
Total least-squares: 7.791731267863263e-05
Total least-squares: 7.826962277280848e-05
Total least-squares: 7.801760936507943e-05
Total least-squares: 7.781088553020407e-05
Total least-squares: 7.830385798121545e-05
Total least-squares: 7.808988766100091e-05
Total least-squares: 7.801155051781444e-05
Total least-squares: 7.861483319533467e-05
Total least-squares: 7.813422349483961e-05
Total least-squares: 7.76655052294162e-05
Total least-squares: 7.773758588310541e-05
Total least-squares: 7.816655250139423e-05
Total least-squares: 7.809643984863857e-05
Total least-squares: 7.858984800390671e-05
Total least-squares: 7.801561033365638e-05
Total least-squares: 7.823776728977102e-05
Total least-squares: 7.820217702488979e-05
Total least-squares: 7.799491009157823e-05
Total least-squares: 7.797296774541072e-05
Total least-squares: 7.839893259769149e-05
Total least-squares: 7.798916002441789e-05
Total least-squares: 7.857480536099137e-05
Total least-squares: 7.801126542199875e-05
Total least-squares: 7.836706258894847e-05
Total least-squares: 7.807600069952494e-05
Total least-squares: 7.788059524279239e-05
Total least-squares: 7.861738268221962e-05
Total least-squares: 7.813199230984051e-05
Total least-squares: 7.882707211257426e-05
Total least-squares: 7.885889424924774e-05
Total least-squares: 7.834487767919773e-05
Total least-squares: 7.813328006288629e-05
Total least-squares: 7.87709494057743e-05
Total least-squares: 7.879698516070168e-05
Total least-squares: 7.862225210244136e-05
Total least-squares: 7.782587520039818e-05
Total least-squares: 7.873491423792799e-05
Total least-squares: 7.778197941845935e-05
Total least-squares: 7.780008816621322e-05
Total least-squares: 7.77687832210921e-05
Total least-squares: 7.769843159108308e-05
Total least-squares: 7.766250636376894e-05
Total least-squares: 7.785313375973243e-05
Total least-squares: 7.803610646697082e-05
Total least-squares: 7.801371068494365e-05
Total least-squares: 7.770012742981181e-05
Total least-squares: 7.80090715336617e-05
Total least-squares: 7.818045928428317e-05
Total least-squares: 7.803527437824787e-05
Total least-squares: 7.773277425149328e-05
Total least-squares: 7.768368354098887e-05
Total least-squares: 7.772346730147817e-05
Total least-squares: 7.771833350232458e-05
Total least-squares: 7.76915536313804e-05
Total least-squares: 7.768357121452647e-05
Total least-squares: 7.765944117381717e-05
Total least-squares: 7.803901277146035e-05
Total least-squares: 7.803282947283234e-05
Total least-squares: 7.781741395541279e-05
Total least-squares: 7.803733247537769e-05
Total least-squares: 7.783156800464708e-05
Total least-squares: 7.784729944766542e-05
Total least-squares: 7.769651494428339e-05
Total least-squares: 7.79058200325277e-05
Total least-squares: 7.777743266639521e-05
Total least-squares: 7.779380982500501e-05
Total least-squares: 7.770128154439707e-05
Total least-squares: 7.76950226775622e-05
Total least-squares: 7.769836108888205e-05
Total least-squares: 7.772557239357646e-05
Total least-squares: 7.772285230613478e-05
Total least-squares: 7.772408243231641e-05
Total least-squares: 7.768315389775115e-05
Total least-squares: 7.7719998324462e-05
Total least-squares: 7.768181761900781e-05
Total least-squares: 7.7692232061109e-05
Total least-squares: 7.768430349459069e-05
Total least-squares: 7.76994984446267e-05
Total least-squares: 7.772086418641849e-05
Total least-squares: 7.769798997444592e-05
Total least-squares: 7.773599441508131e-05
Total least-squares: 7.771549514672376e-05
Total least-squares: 7.773518092620879e-05
Total least-squares: 7.771043232312477e-05
Total least-squares: 7.7724319868408e-05
Total least-squares: 7.769550722692856e-05
Total least-squares: 7.765886618789103e-05
Total least-squares: 7.776368464168602e-05
Total least-squares: 7.768450934142015e-05
Total least-squares: 7.765717575436441e-05
Total least-squares: 7.767422577578262e-05
Total least-squares: 7.769304857707348e-05
Total least-squares: 7.773379229979253e-05
Total least-squares: 7.770133203460248e-05
Total least-squares: 7.76625438290101e-05
Total least-squares: 7.765896493221506e-05
Total least-squares: 7.768729970678984e-05
Total least-squares: 7.768421846694031e-05
Total least-squares: 7.767740720047124e-05
Total least-squares: 7.767722076632138e-05
Total least-squares: 7.768857981253943e-05
Total least-squares: 7.767861201079385e-05
Total least-squares: 7.768283729740668e-05
Total least-squares: 7.7648956793744e-05
Total least-squares: 7.771321274825343e-05
Total least-squares: 7.769216933784755e-05
Total least-squares: 7.769320887592716e-05
Total least-squares: 7.769779237702848e-05
Total least-squares: 7.770357416331864e-05
Total least-squares: 7.768419694480901e-05
Total least-squares: 7.768001930592145e-05
Total least-squares: 7.76597002670972e-05
Total least-squares: 7.768358908063584e-05
Total least-squares: 7.770429834221675e-05
Total least-squares: 7.763611166490906e-05
Total least-squares: 7.765304380818983e-05
Total least-squares: 7.766610721342242e-05
Total least-squares: 7.767362127384818e-05
Total least-squares: 7.766333288903249e-05
Total least-squares: 7.767904121122155e-05
Total least-squares: 7.769435868018335e-05
Total least-squares: 7.767445769495628e-05
Total least-squares: 7.767650189656542e-05
Total least-squares: 7.763902202234346e-05
Total least-squares: 7.767730191727647e-05
Total least-squares: 7.768368782161186e-05
Total least-squares: 7.766071815521132e-05
Total least-squares: 7.76678482678282e-05
Total least-squares: 7.765306352154813e-05
Total least-squares: 7.768359974206593e-05
Total least-squares: 7.766746861637936e-05
Total least-squares: 7.766033340541275e-05
Total least-squares: 7.765848569568038e-05
Total least-squares: 7.765717552029484e-05
Total least-squares: 7.768613614607662e-05
Total least-squares: 7.766028341083327e-05
Total least-squares: 7.767583533715213e-05
Total least-squares: 7.765851173130961e-05
Total least-squares: 7.76538789265684e-05
Total least-squares: 7.7713534777404e-05
Total least-squares: 7.767110033118655e-05
Total least-squares: 7.767013694638382e-05
Total least-squares: 7.768156027950074e-05
Total least-squares: 7.768928622490953e-05
Total least-squares: 7.766843578142546e-05
Total least-squares: 7.766402151437143e-05
Total least-squares: 7.767103282469573e-05
Total least-squares: 7.766830270017653e-05
Total least-squares: 7.765101180724634e-05
Total least-squares: 7.769611739169224e-05
Total least-squares: 7.768004267187717e-05
Total least-squares: 7.767211457250761e-05
Total least-squares: 7.766408712996991e-05
Total least-squares: 7.768574239027696e-05
Total least-squares: 7.765277510015063e-05
Total least-squares: 7.764644423282786e-05
Total least-squares: 7.765651821134934e-05
Total least-squares: 7.768158981946516e-05
Total least-squares: 7.765297688684298e-05
Total least-squares: 7.765152497248553e-05
Total least-squares: 7.769984377342647e-05
Total least-squares: 7.76786749145719e-05
Total least-squares: 7.765305122458144e-05
Total least-squares: 7.766979150946968e-05
Total least-squares: 7.766476882780468e-05
Total least-squares: 7.768433737433379e-05
Total least-squares: 7.767583234969107e-05
Total least-squares: 7.765624443377383e-05
Total least-squares: 7.764371132788197e-05
Total least-squares: 7.767282256652643e-05
Total least-squares: 7.765193580701232e-05
Total least-squares: 7.767002405662085e-05
Total least-squares: 7.766878952409882e-05
Total least-squares: 7.764419571991685e-05
Total least-squares: 7.767151429377519e-05
Total least-squares: 7.765388237935092e-05
Total least-squares: 7.767255828807358e-05
Total least-squares: 7.76534061824898e-05
Warning: Maximum number of iterations has been exceeded.
Total least-squares: 7.763611166490906e-05
Current least-squares: 7.763611166490906e-05

Sampling Number: 76 of 500
Total least-squares: 0.0022215319109452018
Total least-squares: 0.001895807491944693
Total least-squares: 0.002133173557625686
Total least-squares: 0.002224606953743438
Total least-squares: 0.0021933325893451466
Total least-squares: 0.00224592074725936
Total least-squares: 0.0022046072208475455
Total least-squares: 0.0021730202745795933
Total least-squares: 0.00221950122218053
Total least-squares: 0.002228163546120847
Total least-squares: 0.0020840244692810128
Total least-squares: 0.0020711972548363867
Total least-squares: 0.0020406501482963476
Total least-squares: 0.0020057434631531377
Total least-squares: 0.001964259364034403
Total least-squares: 0.001919840470182857
Total least-squares: 0.0018762072564686507
Total least-squares: 0.0017320797838239895
Total least-squares: 0.00179062586693754
Total least-squares: 0.001751141829449499
Total least-squares: 0.0017354551948764163
Total least-squares: 0.001682461645288266
Total least-squares: 0.0015067496606362275
Total least-squares: 0.0015957257902090786
Total least-squares: 0.0015424609114057855
Total least-squares: 0.0014996798506775248
Total least-squares: 0.0013103716122432366
Total least-squares: 0.0014143390197195382
Total least-squares: 0.0013272270679570515
Total least-squares: 0.0013310467334992058
Total least-squares: 0.0012769703488131577
Total least-squares: 0.0011099554704067929
Total least-squares: 0.0011651472436604161
Total least-squares: 0.0010744134913456384
Total least-squares: 0.0009221032042536607
Total least-squares: 0.0010392358462736517
Total least-squares: 0.0009993610324823296
Total least-squares: 0.0009797342223267747
Total least-squares: 0.0009313596784655317
Total least-squares: 0.0009163525124124821
Total least-squares: 0.0009447925533853583
Total least-squares: 0.0009951869534977579
Total least-squares: 0.0009707435652064135
Total least-squares: 0.0010020035936004182
Total least-squares: 0.0009896013674726466
Total least-squares: 0.0010439167281081608
Total least-squares: 0.0009591171668466652
Total least-squares: 0.001004859663477018
Total least-squares: 0.0009518856731465092
Total least-squares: 0.0009997284647315626
Total least-squares: 0.0009490148281478879
Total least-squares: 0.0008938987766925492
Total least-squares: 0.0008930129407587928
Total least-squares: 0.0011155145187356395
Total least-squares: 0.0009278447060457034
Total least-squares: 0.0008672436764949106
Total least-squares: 0.0008388709292259459
Total least-squares: 0.0009649235373340972
Total least-squares: 0.0009171732167729548
Total least-squares: 0.0008557638440143206
Total least-squares: 0.0008830930046133421
Total least-squares: 0.000813771758922394
Total least-squares: 0.0007533711328798148
Total least-squares: 0.0007903798719263068
Total least-squares: 0.0008435393036062001
Total least-squares: 0.0007614645531331054
Total least-squares: 0.0007459228778960361
Total least-squares: 0.0007046367127734781
Total least-squares: 0.0006664904926500146
Total least-squares: 0.000556822970772083
Total least-squares: 0.0007238031994766839
Total least-squares: 0.0007340560876498932
Total least-squares: 0.0005973069010938477
Total least-squares: 0.0007899395779394779
Total least-squares: 0.0005474074920325043
Total least-squares: 0.00042637473174731236
Total least-squares: 0.0005722199460341916
Total least-squares: 0.0006697614599854951
Total least-squares: 0.0005175760586978644
Total least-squares: 0.00047577332949778905
Total least-squares: 0.0004442196542244601
Total least-squares: 0.00039424843670288976
Total least-squares: 0.0003394222593892723
Total least-squares: 0.00030743958480689704
Total least-squares: 0.000231731309826228
Total least-squares: 0.0003826189294998973
Total least-squares: 0.00025228278904293027
Total least-squares: 0.0002603549914431954
Total least-squares: 0.00020711357795688632
Total least-squares: 0.000301928791744206
Total least-squares: 0.0002054450628006549
Total least-squares: 0.0002623062271567516
Total least-squares: 0.00023394099018430464
